padd,refinery,unit,series_label,dataset_id,date,value,frequency,aspect,aspect_subtype,category,category_subtype,country,country_iso,forecast_start_date,lifecycle_stage,release_date,source,sub_region,asset_id
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-03-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-04-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-05-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-06-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-07-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-08-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-09-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-10-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-11-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2025-12-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-01-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-02-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-03-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-04-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-05-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-06-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-07-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-08-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-09-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-10-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-11-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Mandan,kbbl_d,Monthly refinery nameplate capacity for US: Mandan in kb/d,570423,2026-12-01,75.5,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3097
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-01-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-02-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-03-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-04-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-05-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-06-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-07-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-08-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-09-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-10-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-11-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2023-12-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-01-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-02-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-03-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-04-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-05-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-06-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-07-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-08-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-09-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-10-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-11-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2024-12-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-01-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-02-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-03-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-04-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-05-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-06-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-07-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-08-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-09-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-10-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-11-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2025-12-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-01-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-02-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-03-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-04-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-05-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-06-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-07-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-08-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-09-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-10-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-11-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,Martinez,kbbl_d,Monthly refinery nameplate capacity for US: Martinez in kb/d,570424,2026-12-01,158.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3103
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-01-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-02-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-03-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-04-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-05-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-06-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-07-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-08-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-09-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-10-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-11-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2023-12-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-01-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-02-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-03-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-04-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-05-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-06-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-07-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
NA,McKee (Sunray),kbbl_d,Monthly refinery nameplate capacity for US: McKee (Sunray) in kb/d,570425,2024-08-01,195.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,3106
